Date,Predicted_Return,Predicted_Return_Centered,Actual_Return,Signal,Buy_Threshold,Sell_Threshold,Signal_Label,Is_Buy_Win,Is_Buy_Loss,Is_Sell_Win,Is_Sell_Loss,Year
2025-07-10,-0.010385648,-0.010367066,0.054235216,0,0.0035336157,-0.009300023,SELL,False,False,False,True,2025
2025-07-11,-0.010436531,-0.0104179485,0.045415994,0,0.0035336157,-0.009300023,SELL,False,False,False,True,2025
2025-07-14,-0.010353373,-0.010334791,0.0445542,0,0.0035336157,-0.009300023,SELL,False,False,False,True,2025
2025-07-15,-0.010121836,-0.010103254,-0.021499604,0,0.0035336157,-0.009300023,SELL,False,False,True,False,2025
2025-07-16,-0.009915046,-0.009896464,-0.0034428511,0,0.0035336157,-0.009300023,SELL,False,False,True,False,2025
2025-07-17,-0.009497868,-0.009479285,0.0042774384,0,0.0035336157,-0.009300023,SELL,False,False,False,True,2025
2025-07-18,-0.008862149,-0.008843566,0.006322118,1,0.0035336157,-0.009300023,NO_TRADE,False,False,False,False,2025
2025-07-21,-0.007837308,-0.007818725,0.031333797,1,0.0035336157,-0.009300023,NO_TRADE,False,False,False,False,2025
2025-07-22,-0.0064726416,-0.0064540594,0.05076923,1,0.0035336157,-0.009300023,NO_TRADE,False,False,False,False,2025
2025-07-23,-0.004256259,-0.004237677,0.049713146,1,0.0035336157,-0.009300023,NO_TRADE,False,False,False,False,2025
2025-07-24,-0.00144003,-0.0014214477,0.02377112,1,0.0035336157,-0.009300023,NO_TRADE,False,False,False,False,2025
2025-07-25,0.0013849274,0.0014035098,0.0012679847,1,0.0035336157,-0.009300023,NO_TRADE,False,False,False,False,2025
2025-07-28,0.0028264201,0.0028450023,0.018387541,1,0.0035336157,-0.009300023,NO_TRADE,False,False,False,False,2025
2025-07-29,0.0034611796,0.0034797618,0.01566864,1,0.0035336157,-0.009300023,NO_TRADE,False,False,False,False,2025
2025-07-30,0.0039057892,0.0039243717,0.00083661615,2,0.0035336157,-0.009300023,BUY,True,False,False,False,2025
