,Date,Adj Close,daily_return,price_vs_sma50,price_vs_sma200,rsi14,macd,macd_signal,macd_hist,bb_bandwidth,bb_percent,atr,obv_feature,hl_spread_pct,oc_spread_pct,volume_ratio,rsi_overbought,rsi_oversold,macd_bullish,bb_squeeze
0,2010-10-18 04:00:00+00:00,7.359726428985596,-0.009198563747106592,0.061523308308272885,-0.14763251087827944,56.47646008427812,0.019640950812390062,0.012224959771965638,0.0074159910404244245,0.18492281673867336,0.7232967597698778,0.03717141197591605,0.10302414338339125,0.018567621643752554,-0.010498677809387534,0.4444995003630935,0,0,1,0
1,2010-10-19 04:00:00+00:00,7.125464916229248,-0.031830193012844954,0.02842979835317417,-0.17310431126948747,50.300755224849155,0.01727386450261248,0.013234740718095005,0.004039123784517474,0.17841731957611354,0.5293289757465499,0.03709030972278702,0.10702967261400122,0.03561646877925118,-0.017496586891958002,0.7657042111871414,0,0,1,0
2,2010-10-20 04:00:00+00:00,7.506141185760498,0.053424762314695506,0.08209286828952803,-0.12720736916511263,58.28371954663693,0.018015855184054692,0.014190963611286944,0.0038248915727677486,0.17008259396355485,0.8052153017360407,0.03606570623838779,0.19839897395610026,0.0546163944302692,0.0434192912659865,1.0509892219924855,0,0,1,0
3,2010-10-21 04:00:00+00:00,7.320682048797607,-0.02470765368958361,0.05431839033769881,-0.1469712448642189,53.7537019308445,0.017540648850671692,0.014860900659163895,0.0026797481915077966,0.14911032594240248,0.6350040613011269,0.0379550882647658,0.21419263762982357,0.03333333333333333,-0.02723735889856678,0.5393499042748058,0,0,1,0
4,2010-10-22 04:00:00+00:00,7.506141185760498,0.025333587188553164,0.08005634303703482,-0.12379136152977013,57.32564311652972,0.0181714250835751,0.015523005544046137,0.0026484195395289623,0.15267994972617543,0.7783600680265632,0.035970543884614944,0.18227183917552148,0.026007777344208033,0.021248319117401673,0.42982511268814044,0,0,1,0
5,2010-10-25 04:00:00+00:00,7.623270034790039,0.01560440259926632,0.09527936596227356,-0.10844758126334628,59.45554276042965,0.019734934229570164,0.016365391281150943,0.0033695429484192213,0.15375292140820568,0.8460049543168404,0.03504307725884096,0.2521297149557276,0.023047414403913558,0.01428573197911577,0.47628667720172524,0,0,1,0
6,2010-10-26 04:00:00+00:00,7.535422325134277,-0.011523625590442732,0.08102046566089548,-0.11711900847706348,57.15159941363734,0.020268048568104307,0.017145922738541618,0.0031221258295626893,0.1534608803816753,0.7416042525547905,0.0353568202676969,0.1942223081500051,0.023316102340374897,-0.007712135989540963,0.46292007115858474,0,0,1,0
7,2010-10-27 04:00:00+00:00,7.779444694519043,0.03238337001641334,0.11396852122973332,-0.08733325008480981,61.60266882733861,0.02214079730817148,0.01814489765246759,0.003995899655703891,0.1637001046095823,0.901911209106942,0.03571683381413613,0.1703465222266146,0.040150587212710837,0.037760412543623924,0.6552144445198221,0,0,1,0
8,2010-10-28 04:00:00+00:00,7.750162124633789,-0.003764095129551448,0.10825740652004275,-0.08945482400385431,60.786646265124205,0.023642559271214926,0.01924442997621706,0.004398129294997867,0.16808526154291895,0.8368754879138811,0.033086866855681844,0.19256235100499777,0.02896725660150713,-0.007499992847442627,0.605772837832932,0,0,1,0
9,2010-10-29 04:00:00+00:00,8.062512397766113,0.04030241795065459,0.14945735131640783,-0.05141419263318677,65.9655595467618,0.02662609268157978,0.020720762517289604,0.0059053301642901755,0.186115861868132,0.9951716187468069,0.0317164553316366,0.25947513129625127,0.018159875066358872,0.007317124513698776,2.401351105951639,0,0,1,0
