,Date,Open,High,Low,Close,Adj Close,Volume,daily_return,sma50,sma200,rsi14,macd,macd_signal,macd_hist,bb_middle,bb_upper,bb_lower,bb_bandwidth,bb_percent,atr,obv,price_change,hl_spread,hl_spread_pct,oc_spread,oc_spread_pct,volume_sma20,volume_ratio,price_vs_sma50,price_vs_sma200,rsi_overbought,rsi_oversold,macd_bullish,bb_squeeze
0,2010-10-18 04:00:00+00:00,19.26000022888184,19.31999969482422,18.96999931335449,19.190000534057617,12.709124565124512,54985100,-0.006728673688729758,12.556138877868653,13.5872336435318,49.73660712723396,0.06758714991181769,0.07210760990694581,-0.004520459995128123,12.772372579574585,13.053335299572046,12.491409859577123,0.04399538429481353,0.3874441163392703,0.47928578513009207,-334435000,-0.08609485626220881,0.3500003814697301,0.01823868534284634,-0.0699996948242223,-0.0036344597088453,65531185.0,0.8390676896808749,0.012184134688531512,-0.06462751001748702,0,0,0,1
1,2010-10-19 04:00:00+00:00,19.01000022888184,19.38999938964844,18.899999618530277,19.209999084472656,12.72237491607666,85409800,0.0010425856544447054,12.537065353393555,13.583248386383056,50.14289957192062,0.05744926317955823,0.06917594056146831,-0.011726677381910078,12.774690628051758,13.053059013603054,12.496322242500462,0.04358123318306137,0.4060315131125815,0.4785714830671038,-249025200,0.013250350952148438,0.48999977111816406,0.025507537452941806,0.19999885559081676,0.010520718210563672,66345105.0,1.2873564673686175,0.01478093616485342,-0.06337758434642227,0,0,0,1
2,2010-10-20 04:00:00+00:00,19.299999237060547,19.780000686645508,19.290000915527344,19.63999938964844,13.007147789001465,84884600,0.022383625290349762,12.534681205749513,13.580719366073609,58.00045494569399,0.07156870630720924,0.0696544937106165,0.001914212596592746,12.795552206039428,13.078120575168917,12.512983836909939,0.04416665487810967,0.874414842704973,0.4842858995710098,-164140600,0.2847728729248047,0.48999977111816406,0.024949072624535103,0.3400001525878942,0.017616588913382636,67510865.0,1.257347243291876,0.03769274826353281,-0.04223425590436689,0,0,1,1
3,2010-10-21 04:00:00+00:00,19.75,19.86000061035156,19.56999969482422,19.76000022888184,13.08661937713623,74287500,0.006109839714588672,12.539052066802979,13.5788143157959,59.899804426043396,0.08815496414951163,0.07335458779839552,0.014800376351116112,12.821380805969238,13.111494589357916,12.53126702258056,0.04525468633668695,0.9571285239688889,0.40000016348702516,-89853100,0.07947158813476562,0.2900009155273402,0.014676159522683897,0.01000022888183949,0.0005063407028779489,68627505.0,1.0824741479382065,0.04366895578836703,-0.03624726925436417,0,0,1,1
4,2010-10-22 04:00:00+00:00,19.790000915527344,19.93000030517578,19.75,19.84000015258789,13.139605522155762,50129800,0.004048879507575709,12.544217853546142,13.577821712493897,61.16094659670039,0.10437209551869309,0.07955808934245504,0.02481400617623805,12.835288524627686,13.158294595800621,12.51228245345475,0.05033094044643689,0.9710700892138134,0.373571668352399,-39723300,0.05298614501953125,0.18000030517578125,0.009072595957228476,0.049999237060546875,0.0025264898811256345,68346530.0,0.7334651810413784,0.04746311611937677,-0.03227441040376175,0,0,1,1
5,2010-10-25 04:00:00+00:00,19.950000762939453,20.0,19.799999237060547,19.8700008392334,13.15947723388672,45769400,0.001512352231385572,12.553754711151123,13.576183829307556,61.64809594465813,0.11747360740734436,0.0871411929554329,0.030332414451911455,12.85615062713623,13.206583811128441,12.50571744314402,0.05451603581129964,0.9327880757394716,0.357857431684221,6046100,0.019871711730958808,0.20000076293945312,0.010065463235640676,-0.07999992370605469,-0.004010021085045183,68081450.0,0.6722741657235561,0.04825030731224595,-0.0306939417335578,0,0,1,1
6,2010-10-26 04:00:00+00:00,19.790000915527344,20.11000061035156,19.729999542236328,20.040000915527344,13.272061347961426,56344600,0.008555363718004916,12.561304626464844,13.574720392227173,64.37444610503337,0.1353806630593155,0.09678908697620943,0.03859157608310608,12.873700857162476,13.26997958412894,12.477422130196011,0.061564072579174296,1.0026266409105804,0.3678573880876806,62390700,0.11258411407470525,0.3800010681152308,0.01896212828118183,0.25,0.012632642164450262,67847700.0,0.830457038337335,0.056583033580693554,-0.022295784776461998,0,0,1,1
7,2010-10-27 04:00:00+00:00,19.93000030517578,20.200000762939453,19.809999465942383,20.190000534057617,13.371400833129885,48151900,0.007484857292625158,12.570046672821045,13.574854369163512,66.62867313070046,0.15579212527234,0.10858969463543555,0.047202430636904436,12.905159139633179,13.353912855215464,12.456405424050894,0.06954640554630781,1.0194850508276336,0.37214306422642224,110542600,0.09933948516845881,0.3900012969970703,0.019316557042145414,0.26000022888183594,0.01304567109385916,67131080.0,0.7172817717218314,0.06375108869257645,-0.014987529921189475,0,0,1,1
8,2010-10-28 04:00:00+00:00,20.290000915527344,20.530000686645508,20.020000457763672,20.46999931335449,13.556845664978027,71144000,0.01386876619453914,12.58170280456543,13.574782466888427,70.39469686015192,0.18480192270607176,0.1238321402495628,0.06096978245650897,12.947213935852051,13.47237091511108,12.422056956593023,0.08112277774368422,1.080428094077829,0.3821430206298823,181686600,0.18544483184814275,0.5100002288818359,0.02491452105467904,0.17999839782714488,0.008871285840573688,66919170.0,1.0631333293583887,0.07750483981061412,-0.001321332548359536,1,0,1,1
9,2010-10-29 04:00:00+00:00,20.450000762939453,20.559999465942383,20.01000022888184,20.049999237060547,13.278687477111816,60774400,-0.020517913586992398,12.596935234069825,13.571636314392089,59.54079260678809,0.18323513451005446,0.13571273910166115,0.047522395408393314,12.971387338638305,13.511384825803729,12.431389851472881,0.0832597891139856,0.7845384893239072,0.4050001416887548,120912200,-0.27815818786621094,0.5499992370605433,0.02743138443835555,-0.40000152587890625,-0.019559976085859597,67894140.0,0.895134690563869,0.054120484893668094,-0.02158537338416695,0,0,1,1
