,Date,Adj Close,daily_return,price_vs_sma50,price_vs_sma200,rsi14,macd,macd_signal,macd_hist,bb_bandwidth,bb_percent,atr,obv_feature,hl_spread_pct,oc_spread_pct,volume_ratio,rsi_overbought,rsi_oversold,macd_bullish,bb_squeeze
0,2010-10-18 04:00:00+00:00,12.709124565124512,-0.006728673688729758,0.012184134688531512,-0.06462751001748702,49.73660712723396,0.0053180020044248846,0.005612568628131099,-0.0002945666237062147,0.04399538429481353,0.3874441163392703,0.03771194331081737,0.0380421168944221,0.01823868534284634,-0.0036344597088453,0.8390676896808749,0,0,0,1
1,2010-10-19 04:00:00+00:00,12.72237491607666,0.0010425856544447054,0.01478093616485342,-0.06337758434642227,50.14289957192062,0.004515608411049287,0.005393176584714736,-0.0008775681736654497,0.04358123318306137,0.4060315131125815,0.03761652098951712,0.04984339085754706,0.025507537452941806,0.010520718210563672,1.2873564673686175,0,0,0,1
2,2010-10-20 04:00:00+00:00,13.007147789001465,0.022383625290349762,0.03769274826353281,-0.04223425590436689,58.00045494569399,0.005502259793474941,0.0054149932264667775,8.726656700816342e-05,0.04416665487810967,0.874414842704973,0.037232290078268386,0.15744969346785884,0.024949072624535103,0.017616588913382636,1.257347243291876,0,0,1,1
3,2010-10-21 04:00:00+00:00,13.08661937713623,0.006109839714588672,0.04366895578836703,-0.03624726925436417,59.899804426043396,0.006736267145014402,0.005679248010176303,0.0010570191348380992,0.04525468633668695,0.9571285239688889,0.030565583972425273,0.24686421282545534,0.014676159522683897,0.0005063407028779489,1.0824741479382065,0,0,1,1
4,2010-10-22 04:00:00+00:00,13.139605522155762,0.004048879507575709,0.04746311611937677,-0.03227441040376175,61.16094659670039,0.007943320318308094,0.006132062471802661,0.0018112578465054327,0.05033094044643689,0.9710700892138134,0.028430965276886686,0.24376804499072594,0.009072595957228476,0.0025264898811256345,0.7334651810413784,0,0,1,1
5,2010-10-25 04:00:00+00:00,13.15947723388672,0.001512352231385572,0.04825030731224595,-0.0306939417335578,61.64809594465813,0.008926920524231791,0.006691034082288487,0.0022358864419433043,0.05451603581129964,0.9327880757394716,0.02719389420445283,0.3158381614962666,0.010065463235640676,-0.004010021085045183,0.6722741657235561,0,0,1,1
6,2010-10-26 04:00:00+00:00,13.272061347961426,0.008555363718004916,0.056583033580693554,-0.022295784776461998,64.37444610503337,0.010200424750154567,0.007392912215861703,0.0028075125342928633,0.061564072579174296,1.0026266409105804,0.027716673276542914,0.31348107599815467,0.01896212828118183,0.012632642164450262,0.830457038337335,0,0,1,1
7,2010-10-27 04:00:00+00:00,13.371400833129885,0.007484857292625158,0.06375108869257645,-0.014987529921189475,66.62867313070046,0.011651144649432609,0.008244558702575885,0.0034065859468567234,0.06954640554630781,1.0194850508276336,0.027831269802665363,0.3992305799340633,0.019316557042145414,0.01304567109385916,0.7172817717218314,0,0,1,1
8,2010-10-28 04:00:00+00:00,13.556845664978027,0.01386876619453914,0.07750483981061412,-0.001321332548359536,70.39469686015192,0.013631631374507595,0.009321973236962228,0.004309658137545367,0.08112277774368422,1.080428094077829,0.028188195843896677,0.509974794965329,0.02491452105467904,0.008871285840573688,1.0631333293583887,1,0,1,1
9,2010-10-29 04:00:00+00:00,13.278687477111816,-0.020517913586992398,0.054120484893668094,-0.02158537338416695,59.54079260678809,0.013799190230652906,0.010217416635700364,0.003581773594952542,0.0832597891139856,0.7845384893239072,0.03050001307635598,0.42749816110786587,0.02743138443835555,-0.019559976085859597,0.895134690563869,0,0,1,1
