,Date,Open,High,Low,Close,Adj Close,Volume,daily_return,sma50,sma200,rsi14,macd,macd_signal,macd_hist,bb_middle,bb_upper,bb_lower,bb_bandwidth,bb_percent,atr,obv,price_change,hl_spread,hl_spread_pct,oc_spread,oc_spread_pct,volume_sma20,volume_ratio,price_vs_sma50,price_vs_sma200,rsi_overbought,rsi_oversold,macd_bullish,bb_squeeze
0,2010-10-18 04:00:00+00:00,10.270000457763672,10.329999923706056,10.220000267028809,10.300000190734863,6.775402545928955,12978800,-0.0038685576530553822,6.505176219940186,6.471406903266907,56.16950974177707,0.09014371245041719,0.09132720094463706,-0.0011834884942198698,6.696466183662414,6.986717725560759,6.40621464176407,0.08668797360807423,0.6359792298608822,0.18428570883614664,-272084300,-0.026312828063964844,0.10999965667724787,0.010679578120415534,0.029999732971191406,0.0029211033723482377,14464035.0,0.8973153065517333,0.04154020073437059,0.04697520140614012,0,0,0,0
1,2010-10-19 04:00:00+00:00,10.210000038146973,10.3100004196167,10.130000114440918,10.199999809265137,6.709621906280518,12066600,-0.009708742647027258,6.50846526145935,6.4686741805076595,52.193454932937506,0.07912530201558177,0.08888682115882601,-0.009761519143244246,6.706333255767822,6.983335938640298,6.429330572895346,0.08260928060329793,0.5059361347669865,0.17714289256504603,-284150900,-0.0657806396484375,0.18000030517578125,0.01764708907271533,-0.010000228881835938,-0.0009794543432392478,14337865.0,0.8415897345943765,0.030906924557520525,0.03724839419164385,0,0,0,0
2,2010-10-20 04:00:00+00:00,10.289999961853027,10.380000114440918,10.220000267028809,10.329999923706056,6.795137405395508,8634100,0.01274520387429634,6.513727674484253,6.466525690555573,56.50400257421326,0.0764126806411598,0.08639199305529278,-0.009979312414132982,6.72376515865326,6.974559644637884,6.472970672668636,0.07459941864919538,0.6422922965432022,0.17142861230032785,-275516800,0.08551549911499023,0.15999984741210938,0.015488852719633595,0.03999996185302912,0.0038872655006138516,13117210.0,0.6582268637919192,0.043202563105854234,0.05081735240298759,0,0,0,0
3,2010-10-21 04:00:00+00:00,10.390000343322754,10.479999542236328,10.3100004196167,10.40999984741211,6.847761631011963,25208900,0.007744394627644979,6.522673845291138,6.464765644073486,58.95653455846419,0.07761455162899367,0.08463650477003297,-0.007021953141039303,6.748432874679565,6.935118584857383,6.561747164501748,0.05532712961501659,0.766032028476596,0.17285708018711635,-250307900,0.05262422561645508,0.1699991226196289,0.016330367445864094,0.01999950408935547,0.0019248800219923347,12912165.0,1.9523371951953836,0.0498396506450362,0.05924359954016043,0,0,0,1
4,2010-10-22 04:00:00+00:00,10.4399995803833,10.600000381469728,10.399999618530272,10.600000381469728,6.972743988037109,10628800,0.018251563614470667,6.533593416213989,6.464821071624756,64.12961362401036,0.08764179468267574,0.08523756275256153,0.0024042319301142145,6.76882483959198,6.96014222240662,6.577507456777341,0.056528980243540104,1.0329341888465493,0.17142854418073408,-239679100,0.12498235702514648,0.20000076293945668,0.01886799582470636,0.16000080108642756,0.01532574784649112,11956380.0,0.8889647200908636,0.06721424855322479,0.07856720407030558,0,0,1,1
5,2010-10-25 04:00:00+00:00,10.6899995803833,10.729999542236328,10.609999656677246,10.68000030517578,7.025369167327881,15294700,0.007547269680495683,6.546486415863037,6.465170958042145,66.0688604953911,0.0986971498996958,0.08792948018198839,0.010767669717707415,6.794808101654053,6.976577706208943,6.613038497099163,0.0535024983297591,1.1342123762617429,0.16571419579642185,-224384400,0.052625179290771484,0.11999988555908203,0.01123594401967641,-0.009999275207521308,-0.0009353859307787525,12080010.0,1.2661165015591875,0.07315111054144173,0.08664863047262428,0,0,1,1
6,2010-10-26 04:00:00+00:00,10.609999656677246,10.6899995803833,10.56999969482422,10.619999885559082,6.985899925231934,5179200,-0.005618102217247567,6.5576691055297855,6.46551147699356,63.30458031081882,0.1030854556159202,0.09096067526877474,0.012124780347145453,6.8122399091720585,6.997234594891094,6.627245223453023,0.054312440015495476,0.9693648776582278,0.16357135772705092,-229563600,-0.039469242095947266,0.11999988555908025,0.011299424374029827,0.010000228881835938,0.0009425286715765765,11723620.0,0.4417748101695551,0.06530229153237396,0.08048681841956175,0,0,1,1
7,2010-10-27 04:00:00+00:00,10.619999885559082,10.6899995803833,10.579999923706056,10.649999618530272,7.005634307861328,11037100,0.0028248876795553546,6.5677993202209475,6.46701591014862,64.11306364041451,0.10692307659347389,0.09415315553371457,0.012769921059759312,6.82440927028656,7.026763651623367,6.622054888949754,0.05930312011556989,0.9477912372777586,0.16071414947509752,-218526500,0.01973438262939453,0.10999965667724432,0.010328606630731933,0.02999973297118963,0.0028248336435467217,11235190.0,0.9823687894908765,0.06666388028823808,0.08328700674254713,0,0,1,1
8,2010-10-28 04:00:00+00:00,10.869999885559082,10.880000114440918,10.710000038146973,10.760000228881836,7.0779948234558105,14111000,0.010328902768059534,6.580823907852173,6.468004891872406,66.98535586336536,0.1144836119185415,0.09821924681067998,0.016264365107861528,6.844801259040833,7.063262026569877,6.6263404915117885,0.06383261084183978,1.0337195484859196,0.16428559167044504,-204415500,0.07236051559448242,0.1700000762939453,0.015799263260016815,-0.1099996566772461,-0.010119563738301588,11349220.0,1.2433453576545348,0.07554843019130456,0.09430882347505776,0,0,1,1
9,2010-10-29 04:00:00+00:00,10.739999771118164,10.9399995803833,10.699999809265137,10.90999984741211,7.176664352416992,13152000,0.013940322283678475,6.597532138824463,6.469831852912903,70.45755596079817,0.12697352524512961,0.10397010249756991,0.023003422747559704,6.866508841514587,7.12481915644967,6.608198526579505,0.07523774334152178,1.1003544825152494,0.1735713141305106,-191263500,0.09866952896118164,0.23999977111816406,0.021998146148012356,0.1700000762939453,0.01582868528089794,11450670.0,1.1485790787787964,0.08778012769115782,0.10925052081312638,1,0,1,0
